Id,Name,Currency,Base,Counter,Volume($),Price($),Volume(%),Date 
3127, Cryptopia ,Footy Cash,XFT,LTC,251,0.455317,0.00%,2017-12-21
3128, Cryptopia ,Creativecoin,CREA,LTC,248,0.553953,0.00%,2017-12-21
3129, Cryptopia ,Bitdeal,BDL,LTC,248,0.119761,0.00%,2017-12-21
3130, Cryptopia ,ChessCoin,CHESS,BTC,246,0.008551,0.00%,2017-12-21
3131, Cryptopia ,DigitalDevelopersFund,DDF,BTC,245,0.080209,0.00%,2017-12-21
3132, Cryptopia ,ZClassic,ZCL,DOGE,243,4.73,0.00%,2017-12-21
3133, Cryptopia ,Coimatic 3.0,CTIC3,BTC,243,0.004276,0.00%,2017-12-21
3134, Cryptopia ,GlobalBoost-Y,BSTY,BTC,240,0.029245,0.00%,2017-12-21
3135, Cryptopia ,TeslaCoin,TES,DOGE,232,0.022171,0.00%,2017-12-21
3136, Cryptopia ,The Cypherfunks,FUNK,LTC,227,0.000016,0.00%,2017-12-21
3137, Cryptopia ,Coimatic 3.0,CTIC3,DOGE,225,0.004207,0.00%,2017-12-21
3138, Cryptopia ,MyBit Token,MYB,LTC,225,3.56,0.00%,2017-12-21
3139, Cryptopia ,BitBean,BITB,DOGE,224,0.007714,0.00%,2017-12-21
3140, Cryptopia ,FlutterCoin,FLT,BTC,224,0.002223,0.00%,2017-12-21
3141, Cryptopia ,Gnosis,GNO,LTC,222,167.75,0.00%,2017-12-21
3142, Cryptopia ,Bitstar,BITS,BTC,221,0.020865,0.00%,2017-12-21
3143, Cryptopia ,Bitcloud,BTDX,LTC,215,0.888412,0.00%,2017-12-21
3144, Cryptopia ,TopCoin,TOP,BTC,214,0.000684,0.00%,2017-12-21
3145, Cryptopia ,Altcoin,ALT,BTC,213,29.93,0.00%,2017-12-21
3146, Cryptopia ,GoldCoin,GLD,DOGE,213,0.285712,0.00%,2017-12-21
3147, Cryptopia ,Argus,ARGUS,BTC,213,0.017444,0.00%,2017-12-21
3148, Cryptopia ,Cannation,CNNC,BTC,212,0.141093,0.00%,2017-12-21
3149, Cryptopia ,Cryptojacks,CJ,DOGE,212,0.000686,0.00%,2017-12-21
3150, Cryptopia ,GoldPieces,GP,BTC,212,0.174442,0.00%,2017-12-21
3151, Cryptopia ,Hexx,HXX,BTC,211,0.118347,0.00%,2017-12-21
3152, Cryptopia ,Revain,R,LTC,209,0.948408,0.00%,2017-12-21
3153, Cryptopia ,Mineum,MNM,BTC,209,0.020865,0.00%,2017-12-21
3154, Cryptopia ,TeslaCoin,TES,LTC,207,0.015809,0.00%,2017-12-21
3155, Cryptopia ,SongCoin,SONG,LTC,207,0.003143,0.00%,2017-12-21
3156, Cryptopia ,BeaverCoin,BVC,BTC,204,0.033520,0.00%,2017-12-21
3157, Cryptopia ,iQuant,IQT,BTC,203,0.232931,0.00%,2017-12-21
3158, Cryptopia ,Terracoin,TRC,LTC,199,0.221907,0.00%,2017-12-21
3159, Cryptopia ,GeertCoin,GEERT,BTC,196,0.003591,0.00%,2017-12-21
3160, Cryptopia ,Deutsche eMark,DEM,LTC,194,0.047431,0.00%,2017-12-21
3161, Cryptopia ,Titcoin,TIT,LTC,193,0.011702,0.00%,2017-12-21
3162, Cryptopia ,ALIS,ALIS,DOGE,189,0.644990,0.00%,2017-12-21
3163, Cryptopia ,Orbitcoin,ORB,BTC,188,0.615678,0.00%,2017-12-21
3164, Cryptopia ,Francs,FRN,BTC,187,0.023943,0.00%,2017-12-21
3165, Cryptopia ,Emerald Crypto,EMD,BTC,186,0.015905,0.00%,2017-12-21
3166, Cryptopia ,Swing,SWING,BTC,184,0.133397,0.00%,2017-12-21
3167, Cryptopia ,NetCoin,NET,LTC,183,0.001499,0.00%,2017-12-21
3168, Cryptopia ,FujiCoin,FJC,DOGE,183,0.001212,0.00%,2017-12-21
3169, Cryptopia ,BitBar,BTB,LTC,182,37.94,0.00%,2017-12-21
3170, Cryptopia ,QubitCoin,Q2C,BTC,181,0.001710,0.00%,2017-12-21
3171, Cryptopia ,Decred,DCR,DOGE,180,70.34,0.00%,2017-12-21
3172, Cryptopia ,ZCoin,XZC,DOGE,179,64.29,0.00%,2017-12-21
3173, Cryptopia ,Karbowanec,KRB,LTC,177,0.869507,0.00%,2017-12-21
3174, Cryptopia ,Bitcoin Scrypt,BTCS,DOGE,176,0.107060,0.00%,2017-12-21
3175, Cryptopia ,Karbowanec,KRB,DOGE,171,1.09,0.00%,2017-12-21
3176, Cryptopia ,Creatio,XCRE,BTC,166,0.012827,0.00%,2017-12-21
3177, Cryptopia ,Skeincoin,SKC,BTC,164,0.039164,0.00%,2017-12-21
3178, Cryptopia ,MojoCoin,MOJO,BTC,161,0.026337,0.00%,2017-12-21
3179, Cryptopia ,LottoCoin,LOT,DOGE,160,0.000057,0.00%,2017-12-21
3180, Cryptopia ,Motocoin,MOTO,LTC,159,0.019787,0.00%,2017-12-21
3181, Cryptopia ,Namecoin,NMC,LTC,159,4.24,0.00%,2017-12-21
3182, Cryptopia ,Flash,FLASH,LTC,154,0.017049,0.00%,2017-12-21
3183, Cryptopia ,GeertCoin,GEERT,LTC,148,0.003484,0.00%,2017-12-21
3184, Cryptopia ,Rimbit,RBT,LTC,148,0.000414,0.00%,2017-12-21
3185, Cryptopia ,PetroDollar,XPD,DOGE,143,0.009844,0.00%,2017-12-21
3186, Cryptopia ,Unitus,UIS,DOGE,143,0.062606,0.00%,2017-12-21
3187, Cryptopia ,LiteBar,LTB,LTC,142,0.948550,0.00%,2017-12-21
3188, Cryptopia ,Chronos,CRX,DOGE,141,0.004445,0.00%,2017-12-21
3189, Cryptopia ,Bytom,BTM,DOGE,139,0.457140,0.00%,2017-12-21
3190, Cryptopia ,InvestFeed,IFT,DOGE,139,0.062857,0.00%,2017-12-21
3191, Cryptopia ,CryptCoin,CRYPT,BTC,137,0.478689,0.00%,2017-12-21
3192, Cryptopia ,Bongger,BGR,LTC,132,0.000316,0.00%,2017-12-21
3193, Cryptopia ,Wild Crypto,WILD,BTC,132,0.307839,0.00%,2017-12-21
3194, Cryptopia ,Feathercoin,FTC,DOGE,132,0.489573,0.00%,2017-12-21
3195, Cryptopia ,Marscoin,MARS,BTC,131,0.006328,0.00%,2017-12-21
3196, Cryptopia ,Open Trading Network,OTN,LTC,131,4.21,0.00%,2017-12-21
3197, Cryptopia ,DigiPulse,DGPT,BTC,131,1.52,0.00%,2017-12-21
3198, Cryptopia ,Tattoocoin (Standard Edition),TSE,BTC,129,0.001881,0.00%,2017-12-21
3199, Cryptopia ,BunnyCoin,BUN,LTC,129,0.000006,0.00%,2017-12-21
3200, Cryptopia ,ArtByte,ABY,DOGE,127,0.012569,0.00%,2017-12-21
3201, Cryptopia ,Version,V,BTC,127,0.001710,0.00%,2017-12-21
3202, Cryptopia ,Minex,MINEX,BTC,126,0.017786,0.00%,2017-12-21
3203, Cryptopia ,Digitalcoin,DGC,LTC,125,0.018041,0.00%,2017-12-21
3204, Cryptopia ,Beatcoin,XBTS,BTC,124,0.074907,0.00%,2017-12-21
3205, Cryptopia ,Tigercoin,TGC,BTC,124,0.008551,0.00%,2017-12-21
3206, Cryptopia ,GameUnits,UNITS,DOGE,123,0.165879,0.00%,2017-12-21
3207, Cryptopia ,Byteball Bytes,GBYTE,DOGE,123,942.85,0.00%,2017-12-21
3208, Cryptopia ,DCORP,DRP,LTC,123,0.961814,0.00%,2017-12-21
3209, Cryptopia ,Social,SCL,DOGE,121,0.457140,0.00%,2017-12-21
3210, Cryptopia ,Magnetcoin,MAGN,BTC,120,0.660143,0.00%,2017-12-21
3211, Cryptopia ,UR,UR,BTC,117,0.000684,0.00%,2017-12-21
3212, Cryptopia ,SOILcoin,SOIL,BTC,115,0.017102,0.00%,2017-12-21
3213, Cryptopia ,Metal Music Coin,MTLMC,BTC,115,0.002052,0.00%,2017-12-21
3214, Cryptopia ,DNotes,NOTE,LTC,115,0.021349,0.00%,2017-12-21
3215, Cryptopia ,Namecoin,NMC,DOGE,114,4.07,0.00%,2017-12-21
3216, Cryptopia ,AdCoin,ACC,DOGE,114,0.076158,0.00%,2017-12-21
3217, Cryptopia ,OX Fina,OX,LTC,113,0.000044,0.00%,2017-12-21
3218, Cryptopia ,CompuCoin,CPN,DOGE,113,0.005148,0.00%,2017-12-21
3219, Cryptopia ,Cannation,CNNC,DOGE,113,0.239998,0.00%,2017-12-21
3220, Cryptopia ,DopeCoin,DOPE,DOGE,111,0.111428,0.00%,2017-12-21
3221, Cryptopia ,Terracoin,TRC,DOGE,108,0.172339,0.00%,2017-12-21
3222, Cryptopia ,LePen,LEPEN,DOGE,107,0.000035,0.00%,2017-12-21
3223, Cryptopia ,Crypto Bullion,CBX,LTC,106,1.58,0.00%,2017-12-21
3224, Cryptopia ,Prime-XI,PXI,BTC,106,0.011629,0.00%,2017-12-21
3225, Cryptopia ,TrezarCoin,TZC,DOGE,106,0.060000,0.00%,2017-12-21
3226, Cryptopia ,RabbitCoin,RBBT,LTC,106,0.000006,0.00%,2017-12-21
3227, Cryptopia ,ProCurrency,PROC,DOGE,105,0.021912,0.00%,2017-12-21
3228, Cryptopia ,Money,$$$,DOGE,104,0.003429,0.00%,2017-12-21
3229, Cryptopia ,EverGreenCoin,EGC,LTC,101,0.727108,0.00%,2017-12-21
3230, Cryptopia ,LePen,LEPEN,LTC,101,0.000032,0.00%,2017-12-21
3231, Cryptopia ,Rupee,RUP,DOGE,99,0.204627,0.00%,2017-12-21
3232, Cryptopia ,Eurocoin,EUC,LTC,98,0.091766,0.00%,2017-12-21
3233, Cryptopia ,OKCash,OK,DOGE,98,0.527996,0.00%,2017-12-21
3234, Cryptopia ,PostCoin,POST,BTC,98,0.022575,0.00%,2017-12-21
3235, Cryptopia ,X-Coin,XCO,BTC,98,0.006499,0.00%,2017-12-21
3236, Cryptopia ,Animecoin,ANI,BTC,97,0.000171,0.00%,2017-12-21
3237, Cryptopia ,Dalecoin,DALC,LTC,97,1.56,0.00%,2017-12-21
3238, Cryptopia ,Megacoin,MEC,DOGE,96,0.057085,0.00%,2017-12-21
3239, Cryptopia ,Aricoin,ARI,LTC,95,0.001581,0.00%,2017-12-21
3240, Cryptopia ,NetCoin,NET,DOGE,95,0.001317,0.00%,2017-12-21
3241, Cryptopia ,Influxcoin,INFX,BTC,94,0.960286,0.00%,2017-12-21
3242, Cryptopia ,Billionaire Token,XBL,LTC,90,0.107818,0.00%,2017-12-21
3243, Cryptopia ,GPU Coin,GPU,DOGE,90,0.003429,0.00%,2017-12-21
3244, Cryptopia ,Innova,INN,DOGE,89,4.46,0.00%,2017-12-21
3245, Cryptopia ,Gold Pressed Latinum,GPL,LTC,88,1.11,0.00%,2017-12-21
3246, Cryptopia ,Sexcoin,SXC,LTC,87,0.082201,0.00%,2017-12-21
3247, Cryptopia ,Orbitcoin,ORB,LTC,85,0.537515,0.00%,2017-12-21
3248, Cryptopia ,KushCoin,KUSH,DOGE,84,0.153615,0.00%,2017-12-21
3249, Cryptopia ,Sharkcoin,SAK,BTC,84,0.004789,0.00%,2017-12-21
3250, Cryptopia ,AquariusCoin,ARCO,BTC,83,0.106888,0.00%,2017-12-21
3251, Cryptopia ,Francs,FRN,DOGE,83,0.028457,0.00%,2017-12-21
3252, Cryptopia ,Startcoin,START,DOGE,82,0.123423,0.00%,2017-12-21
3253, Cryptopia ,GameCredits,GAME,DOGE,80,2.87,0.00%,2017-12-21
3254, Cryptopia ,Piggycoin,PIGGY,LTC,80,0.000800,0.00%,2017-12-21
3255, Cryptopia ,Flaxscript,FLAX,BTC,80,0.010090,0.00%,2017-12-21
3256, Cryptopia ,VeriCoin,VRC,DOGE,79,1.29,0.00%,2017-12-21
3257, Cryptopia ,Quark,QRK,LTC,79,0.015809,0.00%,2017-12-21
3258, Cryptopia ,CampusCoin,CMPCO,LTC,79,0.000816,0.00%,2017-12-21
3259, Cryptopia ,CryptoForecast,CFT,DOGE,78,0.020057,0.00%,2017-12-21
3260, Cryptopia ,ParallelCoin,DUO,BTC,78,0.684428,0.00%,2017-12-21
3261, Cryptopia ,TajCoin,TAJ,BTC,76,0.024627,0.00%,2017-12-21
3262, Cryptopia ,HyperStake,HYP,DOGE,76,0.002358,0.00%,2017-12-21
3263, Cryptopia ,WeAreSatoshi,WSX,BTC,75,0.003420,0.00%,2017-12-21
3264, Cryptopia ,Donationcoin,DON,DOGE,75,0.000694,0.00%,2017-12-21
3265, Cryptopia ,Senderon,SDRN,DOGE,74,0.010749,0.00%,2017-12-21
3266, Cryptopia ,Interstellar Holdings,HOLD,DOGE,74,0.012554,0.00%,2017-12-21
3267, Cryptopia ,CannaCoin,CCN,LTC,73,0.148565,0.00%,2017-12-21
3268, Cryptopia ,AsiaCoin,AC,LTC,72,0.003930,0.00%,2017-12-21
3269, Cryptopia ,Cthulhu Offerings,OFF,BTC,70,0.028903,0.00%,2017-12-21
3270, Cryptopia ,Pillar,PLR,DOGE,70,0.210284,0.00%,2017-12-21
3271, Cryptopia ,DCORP,DRP,DOGE,68,0.752168,0.00%,2017-12-21
3272, Cryptopia ,BlazeCoin,BLZ,DOGE,67,0.000222,0.00%,2017-12-21
3273, Cryptopia ,Magi,XMG,LTC,63,0.641884,0.00%,2017-12-21
3274, Cryptopia ,VeriumReserve,VRM,LTC,63,4.93,0.00%,2017-12-21
3275, Cryptopia ,MACRON,MCRN,BTC,62,0.000684,0.00%,2017-12-21
3276, Cryptopia ,Bitradio,BRO,DOGE,62,0.131428,0.00%,2017-12-21
3277, Cryptopia ,GAY Money,GAY,DOGE,62,0.013951,0.00%,2017-12-21
3278, Cryptopia ,Orbitcoin,ORB,DOGE,61,0.572568,0.00%,2017-12-21
3279, Cryptopia ,Deutsche eMark,DEM,DOGE,60,0.040200,0.00%,2017-12-21
3280, Cryptopia ,Ratecoin,XRA,DOGE,59,0.002857,0.00%,2017-12-21
3281, Cryptopia ,SpaceCoin,SPACE,LTC,59,0.031593,0.00%,2017-12-21
3282, Cryptopia ,BestChain,BEST,DOGE,58,0.004591,0.00%,2017-12-21
3283, Cryptopia ,The Cypherfunks,FUNK,DOGE,57,0.000017,0.00%,2017-12-21
3284, Cryptopia ,AdShares,ADST,LTC,57,0.632367,0.00%,2017-12-21
3285, Cryptopia ,BnrtxCoin,BNX,LTC,57,0.001277,0.00%,2017-12-21
3286, Cryptopia ,Cubits,QBT,LTC,56,0.007579,0.00%,2017-12-21
3287, Cryptopia ,SOILcoin,SOIL,DOGE,55,0.015428,0.00%,2017-12-21
3288, Cryptopia ,Sakuracoin,SKR,LTC,55,0.005691,0.00%,2017-12-21
3289, Cryptopia ,Obsidian,ODN,DOGE,55,0.793590,0.00%,2017-12-21
3290, Cryptopia ,Evotion,EVO,LTC,54,0.079049,0.00%,2017-12-21
3291, Cryptopia ,PetroDollar,XPD,LTC,53,0.007933,0.00%,2017-12-21
3292, Cryptopia ,MazaCoin,MZC,LTC,53,0.000790,0.00%,2017-12-21
3293, Cryptopia ,Cryptojacks,CJ,LTC,52,0.000496,0.00%,2017-12-21
3294, Cryptopia ,Mothership,MSP,DOGE,52,0.158714,0.00%,2017-12-21
3295, Cryptopia ,Sativacoin,STV,BTC,51,0.053872,0.00%,2017-12-21
3296, Cryptopia ,Stealthcoin,XST,DOGE,51,1.24,0.00%,2017-12-21
3297, Cryptopia ,VeriumReserve,VRM,DOGE,51,4.21,0.00%,2017-12-21
3298, Cryptopia ,PostCoin,POST,DOGE,51,0.022857,0.00%,2017-12-21
3299, Cryptopia ,GAY Money,GAY,LTC,50,0.016125,0.00%,2017-12-21
3300, Cryptopia ,CompuCoin,CPN,LTC,49,0.009821,0.00%,2017-12-21
3301, Cryptopia ,Auroracoin,AUR,DOGE,49,1.26,0.00%,2017-12-21
3302, Cryptopia ,Quark,QRK,DOGE,49,0.019714,0.00%,2017-12-21
3303, Cryptopia ,Scorecoin,SCORE,LTC,49,0.004585,0.00%,2017-12-21
3304, Cryptopia ,LeviarCoin,XLC,DOGE,48,0.023527,0.00%,2017-12-21
3305, Cryptopia ,PutinCoin,PUT,DOGE,48,0.022064,0.00%,2017-12-21
3306, Cryptopia ,SIBCoin,SIB,DOGE,47,3.71,0.00%,2017-12-21
3307, Cryptopia ,LanaCoin,LANA,LTC,47,0.000594,0.00%,2017-12-21
3308, Cryptopia ,Nexus,NXS,DOGE,47,4.30,0.00%,2017-12-21
3309, Cryptopia ,Bitcoin Plus,XBC,LTC,46,142.28,0.00%,2017-12-21
3310, Cryptopia ,PayCon,CON,BTC,45,0.006157,0.00%,2017-12-21
3311, Cryptopia ,MazaCoin,MZC,DOGE,44,0.000914,0.00%,2017-12-21
3312, Cryptopia ,RevolverCoin,XRE,BTC,43,0.006670,0.00%,2017-12-21
3313, Cryptopia ,BitBar,BTB,DOGE,43,28.80,0.00%,2017-12-21
3314, Cryptopia ,DNotes,NOTE,DOGE,43,0.015428,0.00%,2017-12-21
3315, Cryptopia ,PinkCoin,PINK,LTC,43,0.035096,0.00%,2017-12-21
3316, Cryptopia ,Philosopher Stones,PHS,BTC,42,0.051135,0.00%,2017-12-21
3317, Cryptopia ,Cannation,CNNC,LTC,41,0.142630,0.00%,2017-12-21
3318, Cryptopia ,SoonCoin,SOON,BTC,41,0.012827,0.00%,2017-12-21
3319, Cryptopia ,AquariusCoin,ARCO,DOGE,40,0.291837,0.00%,2017-12-21
3320, Cryptopia ,Marscoin,MARS,DOGE,40,0.005189,0.00%,2017-12-21
3321, Cryptopia ,Sakuracoin,SKR,DOGE,39,0.004571,0.00%,2017-12-21
3322, Cryptopia ,Condensate,RAIN,DOGE,39,0.018961,0.00%,2017-12-21
3323, Cryptopia ,Sterlingcoin,SLG,BTC,39,0.108941,0.00%,2017-12-21
3324, Cryptopia ,Atomic Coin,ATOM,DOGE,39,0.083238,0.00%,2017-12-21
3325, Cryptopia ,Bitcoin Fast,BCF,DOGE,38,0.135099,0.00%,2017-12-21
3326, Cryptopia ,Pesetacoin,PTC,DOGE,37,0.122977,0.00%,2017-12-21
3327, Cryptopia ,Hexx,HXX,DOGE,37,0.131691,0.00%,2017-12-21
3328, Cryptopia ,Joulecoin,XJO,DOGE,37,0.030099,0.00%,2017-12-21
3329, Cryptopia ,Darsek,KED,BTC,35,0.020181,0.00%,2017-12-21
3330, Cryptopia ,BenjiRolls,BENJI,DOGE,35,0.005403,0.00%,2017-12-21
3331, Cryptopia ,Argus,ARGUS,LTC,34,0.014235,0.00%,2017-12-21
3332, Cryptopia ,HEAT,HEAT,DOGE,34,0.511695,0.00%,2017-12-21
3333, Cryptopia ,Bata,BTA,DOGE,34,0.441124,0.00%,2017-12-21
3334, Cryptopia ,Phoenixcoin,PXC,LTC,33,0.014987,0.00%,2017-12-21
3335, Cryptopia ,DROXNE,DRXNE,DOGE,33,0.002526,0.00%,2017-12-21
3336, Cryptopia ,BlackCoin,BLK,DOGE,33,0.683141,0.00%,2017-12-21
3337, Cryptopia ,Denarius,DNR,LTC,33,1.26,0.00%,2017-12-21
3338, Cryptopia ,Dalecoin,DALC,DOGE,32,1.66,0.00%,2017-12-21
3339, Cryptopia ,Scorecoin,SCORE,DOGE,32,0.005714,0.00%,2017-12-21
3340, Cryptopia ,Dinastycoin,DCY,LTC,32,0.000696,0.00%,2017-12-21
3341, Cryptopia ,HyperStake,HYP,LTC,32,0.003099,0.00%,2017-12-21
3342, Cryptopia ,ToaCoin,TOA,DOGE,31,0.012514,0.00%,2017-12-21
3343, Cryptopia ,UniCoin,UNIC,LTC,31,0.309142,0.00%,2017-12-21
3344, Cryptopia ,DaxxCoin,DAXX,LTC,31,0.000854,0.00%,2017-12-21
3345, Cryptopia ,Flaxscript,FLAX,LTC,30,0.006671,0.00%,2017-12-21
3346, Cryptopia ,DFSCoin,DFS,LTC,30,0.012533,0.00%,2017-12-21
3347, Cryptopia ,BestChain,BEST,LTC,30,0.005691,0.00%,2017-12-21
3348, Cryptopia ,SongCoin,SONG,DOGE,28,0.003391,0.00%,2017-12-21
3349, Cryptopia ,MACRON,MCRN,LTC,28,0.001094,0.00%,2017-12-21
3350, Cryptopia ,BipCoin,BIP,LTC,28,0.031988,0.00%,2017-12-21
3351, Cryptopia ,e-Gulden,EFL,DOGE,27,0.142999,0.00%,2017-12-21
3352, Cryptopia ,CorgiCoin,CORG,DOGE,27,0.000055,0.00%,2017-12-21
3353, Cryptopia ,BitcoinDark,BTCD,LTC,27,164.41,0.00%,2017-12-21
3354, Cryptopia ,Gapcoin,GAP,LTC,26,0.022724,0.00%,2017-12-21
3355, Cryptopia ,Zetacoin,ZET,LTC,26,0.012606,0.00%,2017-12-21
3356, Cryptopia ,Innova,INN,LTC,25,4.11,0.00%,2017-12-21
3357, Cryptopia ,GoldReserve,XGR,LTC,25,0.043557,0.00%,2017-12-21
3358, Cryptopia ,Marscoin,MARS,LTC,25,0.005179,0.00%,2017-12-21
3359, Cryptopia ,Triangles,TRI,DOGE,25,6.78,0.00%,2017-12-21
3360, Cryptopia ,SIBCoin,SIB,LTC,25,1.74,0.00%,2017-12-21
3361, Cryptopia ,GoldReserve,XGR,BTC,25,0.023088,0.00%,2017-12-21
3362, Cryptopia ,Kurrent,KURT,LTC,25,0.010687,0.00%,2017-12-21
3363, Cryptopia ,Blakecoin,BLC,LTC,25,0.015809,0.00%,2017-12-21
3364, Cryptopia ,Zetacoin,ZET,DOGE,24,0.010578,0.00%,2017-12-21
3365, Cryptopia ,Neutron,NTRN,DOGE,24,0.211427,0.00%,2017-12-21
3366, Cryptopia ,MaidSafeCoin,MAID,DOGE,23,0.730181,0.00%,2017-12-21
3367, Cryptopia ,AudioCoin,ADC,LTC,23,0.003187,0.00%,2017-12-21
3368, Cryptopia ,MustangCoin,MST,BTC,23,0.186242,0.00%,2017-12-21
3369, Cryptopia ,Primecoin,XPM,LTC,23,0.714530,0.00%,2017-12-21
3370, Cryptopia ,Joulecoin,XJO,LTC,23,0.028080,0.00%,2017-12-21
3371, Cryptopia ,Quatloo,QTL,DOGE,23,0.028685,0.00%,2017-12-21
3372, Cryptopia ,Gapcoin,GAP,BTC,22,0.023772,0.00%,2017-12-21
3373, Cryptopia ,Megacoin,MEC,LTC,22,0.043687,0.00%,2017-12-21
3374, Cryptopia ,TittieCoin,TTC,LTC,22,0.000158,0.00%,2017-12-21
3375, Cryptopia ,Bitcoin Plus,XBC,DOGE,22,134.76,0.00%,2017-12-21
3376, Cryptopia ,Guncoin,GUN,DOGE,22,0.002840,0.00%,2017-12-21
3377, Cryptopia ,PureVidz,VIDZ,BTC,22,0.003591,0.00%,2017-12-21
3378, Cryptopia ,Version,V,DOGE,22,0.003143,0.00%,2017-12-21
3379, Cryptopia ,FuzzBalls,FUZZ,BTC,21,0.012998,0.00%,2017-12-21
3380, Cryptopia ,Sharkcoin,SAK,LTC,21,0.003816,0.00%,2017-12-21
3381, Cryptopia ,PureVidz,VIDZ,LTC,21,0.003408,0.00%,2017-12-21
3382, Cryptopia ,ChessCoin,CHESS,DOGE,20,0.008589,0.00%,2017-12-21
3383, Cryptopia ,TopCoin,TOP,DOGE,20,0.000769,0.00%,2017-12-21
3384, Cryptopia ,EverGreenCoin,EGC,DOGE,19,0.826306,0.00%,2017-12-21
3385, Cryptopia ,Dinastycoin,DCY,DOGE,19,0.000971,0.00%,2017-12-21
3386, Cryptopia ,Aricoin,ARI,DOGE,19,0.001873,0.00%,2017-12-21
3387, Cryptopia ,C-Bit,XCT,LTC,19,0.001145,0.00%,2017-12-21
3388, Cryptopia ,TerraNova,TER,DOGE,18,9.66,0.00%,2017-12-21
3389, Cryptopia ,Blockpool,BPL,DOGE,18,0.207365,0.00%,2017-12-21
3390, Cryptopia ,Synereo,AMP,DOGE,18,0.593687,0.00%,2017-12-21
3391, Cryptopia ,SpaceCoin,SPACE,DOGE,17,0.012061,0.00%,2017-12-21
3392, Cryptopia ,Triangles,TRI,LTC,17,5.69,0.00%,2017-12-21
3393, Cryptopia ,Solarflarecoin,SFC,LTC,17,0.003272,0.00%,2017-12-21
3394, Cryptopia ,Opal,OPAL,LTC,16,0.050374,0.00%,2017-12-21
3395, Cryptopia ,Fastcoin,FST,DOGE,16,0.017143,0.00%,2017-12-21
3396, Cryptopia ,CoinonatX,XCXT,LTC,16,0.017172,0.00%,2017-12-21
3397, Cryptopia ,Netko,NETKO,LTC,16,2.47,0.00%,2017-12-21
3398, Cryptopia ,Hshare,HSR,DOGE,15,29.40,0.00%,2017-12-21
3399, Cryptopia ,Sharkcoin,SAK,DOGE,15,0.006864,0.00%,2017-12-21
3400, Cryptopia ,Tattoocoin (Standard Edition),TSE,DOGE,15,0.001943,0.00%,2017-12-21
3401, Cryptopia ,DigitalPrice,DP,LTC,15,0.082163,0.00%,2017-12-21
3402, Cryptopia ,Pura,PURA,DOGE,14,0.585685,0.00%,2017-12-21
3403, Cryptopia ,Piggycoin,PIGGY,DOGE,14,0.000860,0.00%,2017-12-21
3404, Cryptopia ,ClearPoll,POLL,DOGE,14,1.91,0.00%,2017-12-21
3405, Cryptopia ,Mineum,MNM,LTC,13,0.094852,0.00%,2017-12-21
3406, Cryptopia ,Blakecoin,BLC,DOGE,13,0.010857,0.00%,2017-12-21
3407, Cryptopia ,Linx,LINX,DOGE,13,0.200399,0.00%,2017-12-21
3408, Cryptopia ,Halcyon,HAL,BTC,13,0.066869,0.00%,2017-12-21
3409, Cryptopia ,Crave,CRAVE,DOGE,13,2.01,0.00%,2017-12-21
3410, Cryptopia ,Bitstar,BITS,DOGE,13,0.020175,0.00%,2017-12-21
3411, Cryptopia ,Royal Kingdom Coin,RKC,DOGE,13,0.571996,0.00%,2017-12-21
3412, Cryptopia ,Cubits,QBT,DOGE,12,0.004049,0.00%,2017-12-21
3413, Cryptopia ,SmartCoin,SMC,LTC,12,0.037945,0.00%,2017-12-21
3414, Cryptopia ,MarxCoin,MARX,LTC,12,0.001771,0.00%,2017-12-21
3415, Cryptopia ,Etheriya,RIYA,BTC,12,0.393521,0.00%,2017-12-21
3416, Cryptopia ,TerraNova,TER,LTC,12,9.49,0.00%,2017-12-21
3417, Cryptopia ,Independent Money System,IMS,DOGE,12,0.045714,0.00%,2017-12-21
3418, Cryptopia ,OctoCoin,888,DOGE,11,0.005646,0.00%,2017-12-21
3419, Cryptopia ,EncrypGen,DNA,DOGE,11,0.342855,0.00%,2017-12-21
3420, Cryptopia ,Unify,UNIFY,DOGE,11,0.071011,0.00%,2017-12-21
3421, Cryptopia ,TrumpCoin,TRUMP,LTC,10,0.098039,0.00%,2017-12-21
3422, Cryptopia ,BeaverCoin,BVC,LTC,10,0.028643,0.00%,2017-12-21
3423, Cryptopia ,BenjiRolls,BENJI,BTC,10,0.003934,0.00%,2017-12-21
3424, Cryptopia ,Phoenixcoin,PXC,DOGE,10,0.010123,0.00%,2017-12-21
3425, Cryptopia ,NobleCoin,NOBL,DOGE,10,0.000676,0.00%,2017-12-21
3426, Cryptopia ,AudioCoin,ADC,DOGE,10,0.003063,0.00%,2017-12-21
3427, Cryptopia ,Gnosis,GNO,DOGE,10,216.04,0.00%,2017-12-21
3428, Cryptopia ,MarxCoin,MARX,DOGE,10,0.003655,0.00%,2017-12-21
3429, Cryptopia ,Emerald Crypto,EMD,DOGE,10,0.013742,0.00%,2017-12-21
3430, Cryptopia ,Synereo,AMP,LTC,10,1.17,0.00%,2017-12-21
3431, Cryptopia ,Magi,XMG,DOGE,9,0.485711,0.00%,2017-12-21
3432, Cryptopia ,iTicoin,ITI,LTC,9,9.49,0.00%,2017-12-21
3433, Cryptopia ,ParallelCoin,DUO,LTC,9,0.317432,0.00%,2017-12-21
3434, Cryptopia ,WorldCoin,WDC,LTC,9,0.030034,0.00%,2017-12-21
